DEPTH,CKH,CPOR,DT,GR,DT4P,DT4S,DTC,DTCO,DTSM,DTST,NPHI,PHIE,RHOB,PSW,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
6255.7,-999.25,-999.25,-999.25,41.748,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,35.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6256.2,-999.25,-999.25,-999.25,45.271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,37.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6256.7,-999.25,-999.25,-999.25,49.048,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,36.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6257.2,-999.25,-999.25,-999.25,48.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,31.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6257.7,-999.25,-999.25,-999.25,44.291,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,26.4,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6258.2,-999.25,-999.25,-999.25,42.638,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,25.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6258.7,-999.25,-999.25,-999.25,44.527,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,25.58,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6259.2,-999.25,-999.25,-999.25,43.975,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,24.36,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6259.7,-999.25,-999.25,-999.25,40.905,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.74,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6260.2,-999.25,-999.25,-999.25,46.209,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,30.62,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6260.7,-999.25,-999.25,-999.25,52.997,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,34.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6261.2,-999.25,-999.25,-999.25,51.816,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,29.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6261.7,-999.25,-999.25,-999.25,43.988,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,28.13,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6262.2,-999.25,-999.25,-999.25,38.794,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6262.7,-999.25,-999.25,-999.25,44.696,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,31.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6263.2,-999.25,-999.25,-999.25,45.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,31.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6263.7,-999.25,-999.25,-999.25,46.941,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,28.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6264.2,-999.25,-999.25,-999.25,43.399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,26.06,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6264.7,-999.25,-999.25,-999.25,42.065,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,26.19,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6265.2,-999.25,-999.25,-999.25,43.482,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6265.7,-999.25,-999.25,-999.25,46.315,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,26.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6266.2,-999.25,-999.25,-999.25,49.555,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6266.7,-999.25,-999.25,-999.25,49.082,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,31.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6267.2,-999.25,-999.25,-999.25,53.621,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,35.15,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6267.7,-999.25,-999.25,-999.25,51.524,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,33.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6268.2,-999.25,-999.25,-999.25,47.274,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,29.56,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
