DEPTH,CKH,CPOR,DT,DTSM,GR,NPHI,PHIE,RHOB,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
-332.08,-999.25,-999.25,-999.25,-999.25,8.963,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-331.58,-999.25,-999.25,-999.25,-999.25,10.157,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-331.08,-999.25,-999.25,-999.25,-999.25,10.72,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-330.58,-999.25,-999.25,-999.25,-999.25,9.513,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-330.08,-999.25,-999.25,-999.25,-999.25,7.616,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-329.58,-999.25,-999.25,-999.25,-999.25,6.392,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-329.08,-999.25,-999.25,-999.25,-999.25,6.263,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-328.58,-999.25,-999.25,-999.25,-999.25,7.845,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-328.08,-999.25,-999.25,-999.25,-999.25,10.13,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-327.58,-999.25,-999.25,-999.25,-999.25,10.997,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-327.08,-999.25,-999.25,-999.25,-999.25,10.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-326.58,-999.25,-999.25,-999.25,-999.25,9.194,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-326.08,-999.25,-999.25,-999.25,-999.25,8.658,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-325.58,-999.25,-999.25,-999.25,-999.25,9.049,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-325.08,-999.25,-999.25,-999.25,-999.25,9.831,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-324.58,-999.25,-999.25,-999.25,-999.25,10.029,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-324.08,-999.25,-999.25,-999.25,-999.25,9.152,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-323.58,-999.25,-999.25,-999.25,-999.25,8.133,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-323.08,-999.25,-999.25,-999.25,-999.25,8.243,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-322.58,-999.25,-999.25,-999.25,-999.25,9.344,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-322.08,-999.25,-999.25,-999.25,-999.25,9.927,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-321.58,-999.25,-999.25,-999.25,-999.25,9.821,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-321.08,-999.25,-999.25,-999.25,-999.25,9.395,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-320.58,-999.25,-999.25,-999.25,-999.25,9.068,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-320.08,-999.25,-999.25,-999.25,-999.25,9.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-319.58,-999.25,-999.25,-999.25,-999.25,9.033,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-319.08,-999.25,-999.25,-999.25,-999.25,8.513,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-318.58,-999.25,-999.25,-999.25,-999.25,7.585,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-318.08,-999.25,-999.25,-999.25,-999.25,7.191,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-317.58,-999.25,-999.25,-999.25,-999.25,7.573,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-317.08,-999.25,-999.25,-999.25,-999.25,8.206,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-316.58,-999.25,-999.25,-999.25,-999.25,8.582,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-316.08,-999.25,-999.25,-999.25,-999.25,9.017,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-315.58,-999.25,-999.25,-999.25,-999.25,9.638,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-315.08,-999.25,-999.25,-999.25,-999.25,9.776,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-314.58,-999.25,-999.25,-999.25,-999.25,8.962,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-314.08,-999.25,-999.25,-999.25,-999.25,8.501,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-313.58,-999.25,-999.25,-999.25,-999.25,9.165,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-313.08,-999.25,-999.25,-999.25,-999.25,9.863,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-312.58,-999.25,-999.25,-999.25,-999.25,9.872,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-312.08,-999.25,-999.25,-999.25,-999.25,9.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-311.58,-999.25,-999.25,-999.25,-999.25,10.021,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-311.08,-999.25,-999.25,-999.25,-999.25,9.803,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-310.58,-999.25,-999.25,-999.25,-999.25,8.919,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-310.08,-999.25,-999.25,-999.25,-999.25,8.582,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-309.58,-999.25,-999.25,-999.25,-999.25,9.531,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-309.08,-999.25,-999.25,-999.25,-999.25,10.579,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-308.58,-999.25,-999.25,-999.25,-999.25,10.464,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-308.08,-999.25,-999.25,-999.25,-999.25,10.116,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-307.58,-999.25,-999.25,-999.25,-999.25,9.963,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-307.08,-999.25,-999.25,-999.25,-999.25,9.365,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-306.58,-999.25,-999.25,-999.25,-999.25,8.863,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-306.08,-999.25,-999.25,-999.25,-999.25,9.017,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-305.58,-999.25,-999.25,-999.25,-999.25,9.198,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-305.08,-999.25,-999.25,-999.25,-999.25,9.119,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-304.58,-999.25,-999.25,-999.25,-999.25,9.052,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-304.08,-999.25,-999.25,-999.25,-999.25,8.708,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-303.58,-999.25,-999.25,-999.25,-999.25,8.726,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-303.08,-999.25,-999.25,-999.25,-999.25,10.06,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-302.58,-999.25,-999.25,-999.25,-999.25,11.454,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-302.08,-999.25,-999.25,-999.25,-999.25,10.688,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-301.58,-999.25,-999.25,-999.25,-999.25,8.753,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-301.08,-999.25,-999.25,-999.25,-999.25,8.179,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-300.58,-999.25,-999.25,-999.25,-999.25,9.254,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-300.08,-999.25,-999.25,-999.25,-999.25,9.682,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-299.58,-999.25,-999.25,-999.25,-999.25,8.226,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-299.08,-999.25,-999.25,-999.25,-999.25,6.921,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-298.58,-999.25,-999.25,-999.25,-999.25,7.994,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-298.08,-999.25,-999.25,-999.25,-999.25,10.108,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-297.58,-999.25,-999.25,-999.25,-999.25,11.448,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-297.08,-999.25,-999.25,-999.25,-999.25,11.871,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-296.58,-999.25,-999.25,-999.25,-999.25,11.741,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-296.08,-999.25,-999.25,-999.25,-999.25,11.389,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-295.58,-999.25,-999.25,-999.25,-999.25,10.668,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-295.08,-999.25,-999.25,-999.25,-999.25,9.182,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-294.58,-999.25,-999.25,-999.25,-999.25,7.904,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-294.08,-999.25,-999.25,-999.25,-999.25,8.052,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-293.58,-999.25,-999.25,-999.25,-999.25,8.851,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-293.08,-999.25,-999.25,-999.25,-999.25,8.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-292.58,-999.25,-999.25,-999.25,-999.25,8.138,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-292.08,-999.25,-999.25,-999.25,-999.25,9.879,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-291.58,-999.25,-999.25,-999.25,-999.25,12.398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-291.08,-999.25,-999.25,-999.25,-999.25,12.491,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-290.58,-999.25,-999.25,-999.25,-999.25,10.763,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-290.08,-999.25,-999.25,-999.25,-999.25,9.822,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-289.58,-999.25,-999.25,-999.25,-999.25,10.022,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-289.08,-999.25,-999.25,-999.25,-999.25,10.435,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-288.58,-999.25,-999.25,-999.25,-999.25,10.453,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-288.08,-999.25,-999.25,-999.25,-999.25,9.874,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-287.58,-999.25,-999.25,-999.25,-999.25,8.881,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-287.08,-999.25,-999.25,-999.25,-999.25,7.701,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-286.58,-999.25,-999.25,-999.25,-999.25,7.485,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-286.08,-999.25,-999.25,-999.25,-999.25,8.837,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-285.58,-999.25,-999.25,-999.25,-999.25,10.526,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-285.08,-999.25,-999.25,-999.25,-999.25,10.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-284.58,-999.25,-999.25,-999.25,-999.25,10.321,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-284.08,-999.25,-999.25,-999.25,-999.25,9.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-283.58,-999.25,-999.25,-999.25,-999.25,8.806,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-283.08,-999.25,-999.25,-999.25,-999.25,9.008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-282.58,-999.25,-999.25,-999.25,-999.25,10.344,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-282.08,-999.25,-999.25,-999.25,-999.25,11.984,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-281.58,-999.25,-999.25,-999.25,-999.25,12.54,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-281.08,-999.25,-999.25,-999.25,-999.25,11.69,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-280.58,-999.25,-999.25,-999.25,-999.25,10.711,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-280.08,-999.25,-999.25,-999.25,-999.25,10.783,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-279.58,-999.25,-999.25,-999.25,-999.25,10.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-279.08,-999.25,-999.25,-999.25,-999.25,10.425,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-278.58,-999.25,-999.25,-999.25,-999.25,9.487,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-278.08,-999.25,-999.25,-999.25,-999.25,8.616,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-277.58,-999.25,-999.25,-999.25,-999.25,8.207,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-277.08,-999.25,-999.25,-999.25,-999.25,8.753,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-276.58,-999.25,-999.25,-999.25,-999.25,9.917,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-276.08,-999.25,-999.25,-999.25,-999.25,10.717,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-275.58,-999.25,-999.25,-999.25,-999.25,11.054,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-275.08,-999.25,-999.25,-999.25,-999.25,11.912,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-274.58,-999.25,-999.25,-999.25,-999.25,12.512,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-274.08,-999.25,-999.25,-999.25,-999.25,11.771,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-273.58,-999.25,-999.25,-999.25,-999.25,10.543,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-273.08,-999.25,-999.25,-999.25,-999.25,9.715,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-272.58,-999.25,-999.25,-999.25,-999.25,8.866,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-272.08,-999.25,-999.25,-999.25,-999.25,9.022,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-271.58,-999.25,-999.25,-999.25,-999.25,10.597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-271.08,-999.25,-999.25,-999.25,-999.25,11.924,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-270.58,-999.25,-999.25,-999.25,-999.25,12.206,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-270.08,-999.25,-999.25,-999.25,-999.25,11.836,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-269.58,-999.25,-999.25,-999.25,-999.25,10.807,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-269.08,-999.25,-999.25,-999.25,-999.25,10.203,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-268.58,-999.25,-999.25,-999.25,-999.25,11.147,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-268.08,-999.25,-999.25,-999.25,-999.25,12.1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-267.58,-999.25,-999.25,-999.25,-999.25,11.425,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-267.08,-999.25,-999.25,-999.25,-999.25,10.491,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-266.58,-999.25,-999.25,-999.25,-999.25,11.107,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-266.08,-999.25,-999.25,-999.25,-999.25,11.872,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-265.58,-999.25,-999.25,-999.25,-999.25,11.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-265.08,-999.25,-999.25,-999.25,-999.25,11.621,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-264.58,-999.25,-999.25,-999.25,-999.25,11.928,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-264.08,-999.25,-999.25,-999.25,-999.25,11.449,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-263.58,-999.25,-999.25,-999.25,-999.25,10.426,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-263.08,-999.25,-999.25,-999.25,-999.25,9.847,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-262.58,-999.25,-999.25,-999.25,-999.25,10.043,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-262.08,-999.25,-999.25,-999.25,-999.25,10.877,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-261.58,-999.25,-999.25,-999.25,-999.25,11.27,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-261.08,-999.25,-999.25,-999.25,-999.25,10.723,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-260.58,-999.25,-999.25,-999.25,-999.25,9.945,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-260.08,-999.25,-999.25,-999.25,-999.25,9.881,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-259.58,-999.25,-999.25,-999.25,-999.25,10.237,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-259.08,-999.25,-999.25,-999.25,-999.25,10.407,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-258.58,-999.25,-999.25,-999.25,-999.25,9.987,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-258.08,-999.25,-999.25,-999.25,-999.25,8.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-257.58,-999.25,-999.25,-999.25,-999.25,7.801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-257.08,-999.25,-999.25,-999.25,-999.25,7.557,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-256.58,-999.25,-999.25,-999.25,-999.25,8.103,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-256.08,-999.25,-999.25,-999.25,-999.25,8.474,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-255.58,-999.25,-999.25,-999.25,-999.25,8.617,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-255.08,-999.25,-999.25,-999.25,-999.25,9.35,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-254.58,-999.25,-999.25,-999.25,-999.25,10.959,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-254.08,-999.25,-999.25,-999.25,-999.25,12.621,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-253.58,-999.25,-999.25,-999.25,-999.25,13.467,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-253.08,-999.25,-999.25,-999.25,-999.25,13.882,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-252.58,-999.25,-999.25,-999.25,-999.25,14.362,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-252.08,-999.25,-999.25,-999.25,-999.25,14.339,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-251.58,-999.25,-999.25,-999.25,-999.25,12.683,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-251.08,-999.25,-999.25,-999.25,-999.25,10.372,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-250.58,-999.25,-999.25,-999.25,-999.25,9.133,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-250.08,-999.25,-999.25,-999.25,-999.25,8.853,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-249.58,-999.25,-999.25,-999.25,-999.25,8.739,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-249.08,-999.25,-999.25,-999.25,-999.25,9.234,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-248.58,-999.25,-999.25,-999.25,-999.25,10.173,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-248.08,-999.25,-999.25,-999.25,-999.25,10.269,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-247.58,-999.25,-999.25,-999.25,-999.25,9.391,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-247.08,-999.25,-999.25,-999.25,-999.25,8.863,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-246.58,-999.25,-999.25,-999.25,-999.25,9.443,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-246.08,-999.25,-999.25,-999.25,-999.25,9.838,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-245.58,-999.25,-999.25,-999.25,-999.25,9.298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-245.08,-999.25,-999.25,-999.25,-999.25,9.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
-244.58,-999.25,-999.25,-999.25,-999.25,11.339,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
